"Name","URI","Region GSS code","Period","Sales volume","Reporting period","House price index All property types","House price index Detached houses","House price index Semi-detached houses","House price index Terraced houses","House price index Flats and maisonettes","Pivotable date"
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-05,11436,monthly,83.6,82.6,82.1,82.0,89.4,2018-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-06,13779,monthly,84.4,83.1,83.0,82.6,90.4,2018-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-07,13184,monthly,85.0,84.4,83.4,83.3,90.4,2018-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-08,14793,monthly,85.2,84.2,83.7,83.8,90.8,2018-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-09,11992,monthly,85.0,84.4,83.6,83.4,90.0,2018-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-10,13093,monthly,84.3,83.7,82.9,82.5,89.7,2018-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-11,13696,monthly,84.0,83.4,82.5,82.5,89.1,2018-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2018-12,11914,monthly,83.4,82.3,82.1,81.6,89.3,2018-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-01,9325,monthly,83.7,83.6,82.4,81.6,88.9,2019-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-02,9410,monthly,83.2,82.8,81.9,81.3,88.3,2019-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-03,10703,monthly,82.4,81.7,81.4,80.8,87.2,2019-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-04,10174,monthly,82.9,82.1,81.7,81.5,87.7,2019-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-05,11063,monthly,82.7,81.6,81.6,81.7,87.3,2019-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-06,11537,monthly,83.4,82.3,82.2,81.9,88.6,2019-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-07,12874,monthly,83.8,82.8,82.6,82.5,89.0,2019-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-08,14003,monthly,83.9,83.4,82.7,82.7,87.9,2019-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-09,11931,monthly,84.1,83.3,82.6,83.0,89.1,2019-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-10,12908,monthly,83.7,83.0,83.0,82.2,88.1,2019-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-11,13231,monthly,83.7,83.3,82.9,82.2,87.7,2019-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2019-12,12615,monthly,83.5,82.7,82.4,82.2,88.0,2019-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-01,9742,monthly,83.6,82.9,82.9,82.3,87.6,2020-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-02,9889,monthly,82.7,82.6,81.8,81.4,85.9,2020-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-03,10166,monthly,84.0,83.5,83.1,82.6,88.0,2020-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-04,4138,monthly,84.5,85.1,83.8,83.2,86.7,2020-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-05,5049,monthly,83.4,83.0,82.7,81.8,87.1,2020-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-06,7833,monthly,83.7,82.8,83.1,83.0,86.9,2020-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-07,9560,monthly,84.6,84.2,83.9,83.6,88.1,2020-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-08,9855,monthly,85.6,85.9,85.3,84.6,87.4,2020-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-09,11245,monthly,86.3,86.6,85.6,85.3,88.4,2020-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-10,13862,monthly,86.4,86.7,85.6,85.7,88.5,2020-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-11,13969,monthly,87.5,87.9,86.6,86.8,89.6,2020-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2020-12,15999,monthly,87.8,87.9,86.8,87.2,89.9,2020-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-01,13837,monthly,87.1,85.8,86.0,86.6,91.3,2021-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-02,17351,monthly,87.1,85.3,85.9,86.9,91.9,2021-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-03,25948,monthly,88.3,86.3,86.9,88.3,93.6,2021-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-04,15234,monthly,87.5,85.9,86.2,87.3,92.2,2021-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-05,12933,monthly,87.8,86.5,86.6,87.5,91.9,2021-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-06,33565,monthly,91.5,89.2,89.7,92.5,96.5,2021-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-07,7150,monthly,87.6,86.7,86.7,86.7,91.7,2021-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-08,12083,monthly,90.5,90.4,89.7,89.7,92.9,2021-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-09,22779,monthly,93.3,91.7,92.0,93.6,97.0,2021-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-10,9147,monthly,91.3,92.4,90.4,89.8,93.3,2021-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-11,11737,monthly,92.9,93.4,92.2,91.8,94.9,2021-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2021-12,13274,monthly,93.5,93.5,92.3,93.3,95.9,2021-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-01,10349,monthly,95.0,95.1,94.4,94.4,96.4,2022-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-02,11495,monthly,94.8,94.6,94.0,94.1,97.8,2022-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-03,13520,monthly,95.4,95.3,94.8,94.9,97.2,2022-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-04,12107,monthly,95.6,95.3,94.7,95.7,97.2,2022-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-05,11754,monthly,97.0,96.6,96.5,96.9,98.7,2022-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-06,12515,monthly,98.2,97.3,97.3,98.4,100.8,2022-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-07,13367,monthly,99.8,99.4,99.5,100.2,100.5,2022-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-08,14298,monthly,100.8,100.4,100.3,101.4,101.3,2022-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-09,14254,monthly,101.0,100.8,100.4,101.4,101.4,2022-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-10,13738,monthly,101.1,101.0,100.6,101.4,101.5,2022-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-11,13867,monthly,100.6,100.5,100.1,100.9,101.2,2022-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2022-12,12716,monthly,100.1,99.3,99.5,100.7,101.7,2022-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-01,8853,monthly,100.0,100.0,100.0,100.0,100.0,2023-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-02,8634,monthly,98.9,99.3,98.4,98.6,99.2,2023-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-03,9788,monthly,98.1,98.8,98.0,97.2,98.5,2023-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-04,6980,monthly,97.9,98.7,97.7,97.1,98.1,2023-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-05,7536,monthly,97.5,97.2,97.1,97.3,98.5,2023-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-06,9476,monthly,97.5,97.4,97.0,97.7,97.8,2023-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-07,8874,monthly,98.5,98.6,98.7,98.7,98.0,2023-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-08,10317,monthly,98.4,98.8,98.3,98.9,97.7,2023-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-09,9965,monthly,97.8,97.8,97.6,98.2,97.7,2023-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-10,9720,monthly,97.5,97.0,97.4,97.6,98.0,2023-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-11,9297,monthly,96.8,97.2,96.7,96.4,96.9,2023-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2023-12,8880,monthly,94.8,94.4,94.6,94.8,95.6,2023-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-01,7290,monthly,95.3,95.3,95.2,95.4,95.1,2024-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-02,7996,monthly,94.9,94.2,95.0,95.1,95.2,2024-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-03,9392,monthly,94.6,94.2,94.0,94.6,95.9,2024-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-04,8419,monthly,95.2,94.4,95.0,95.4,96.2,2024-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-05,10212,monthly,96.2,95.3,96.0,96.5,97.1,2024-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-06,9754,monthly,96.2,95.2,95.7,97.0,97.2,2024-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-07,11410,monthly,97.3,96.4,97.3,98.3,96.8,2024-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-08,12343,monthly,98.5,97.9,98.6,99.5,98.0,2024-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-09,10969,monthly,98.1,98.4,98.2,98.6,97.2,2024-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-10,12745,monthly,98.3,97.9,97.9,98.9,98.5,2024-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-11,12058,monthly,97.3,96.9,97.8,98.1,96.4,2024-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2024-12,11143,monthly,97.7,98.0,97.8,98.4,96.6,2024-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-01,9853,monthly,98.3,98.3,98.9,99.2,96.6,2025-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-02,10981,monthly,98.0,97.7,98.3,99.1,97.0,2025-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-03,22129,monthly,98.4,96.1,98.1,100.1,99.8,2025-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-04,4901,monthly,96.9,98.3,97.8,96.8,93.9,2025-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-05,8277,monthly,97.1,97.2,97.7,98.1,95.3,2025-05-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-06,10217,monthly,97.9,97.8,98.4,98.8,96.2,2025-06-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-07,11344,monthly,98.2,98.2,99.0,99.2,96.1,2025-07-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-08,11839,monthly,99.1,98.9,100.2,100.4,96.6,2025-08-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-09,10076,monthly,98.4,98.7,99.5,99.9,95.2,2025-09-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-10,11444,monthly,99.4,99.5,100.8,100.5,96.2,2025-10-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-11,9947,monthly,98.3,98.7,99.5,99.8,94.6,2025-11-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2025-12,9398,monthly,97.3,97.4,98.4,98.9,94.1,2025-12-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2026-01,7090,monthly,97.9,97.9,99.5,99.6,93.8,2026-01-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2026-02,6917,monthly,97.5,97.8,99.2,98.6,93.7,2026-02-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2026-03,7254,monthly,97.8,97.9,99.6,99.5,93.4,2026-03-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2026-04,,monthly,97.5,97.4,99.3,99.1,93.9,2026-04-01
South East,http://landregistry.data.gov.uk/id/region/south-east,E12000008,2026-05,,monthly,98.3,98.5,100.4,99.7,94.1,2026-05-01
