"Name","URI","Region GSS code","Period","Sales volume","Reporting period","House price index All property types","House price index Detached houses","House price index Semi-detached houses","House price index Terraced houses","House price index Flats and maisonettes","Pivotable date"
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2021-12,7645,monthly,94.3,94.1,93.4,94.8,96.5,2021-12-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-01,5843,monthly,95.1,95.1,94.8,95.0,96.6,2022-01-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-02,6799,monthly,95.9,95.6,95.5,95.8,98.7,2022-02-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-03,7111,monthly,95.5,95.6,95.3,95.4,97.0,2022-03-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-04,7018,monthly,96.5,96.1,96.1,97.0,98.0,2022-04-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-05,6765,monthly,98.7,98.2,98.4,99.2,100.2,2022-05-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-06,7211,monthly,99.6,98.9,99.3,100.3,101.3,2022-06-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-07,7577,monthly,101.4,100.3,101.2,102.3,102.0,2022-07-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-08,7673,monthly,102.0,101.2,101.6,103.1,102.5,2022-08-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-09,7744,monthly,102.7,101.7,102.3,103.7,103.2,2022-09-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-10,7402,monthly,103.0,102.4,102.7,103.6,103.7,2022-10-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-11,7852,monthly,103.4,102.9,103.1,104.1,104.0,2022-11-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2022-12,7192,monthly,103.1,102.2,102.9,104.0,104.0,2022-12-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-01,5112,monthly,100.0,100.0,100.0,100.0,100.0,2023-01-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-02,5012,monthly,100.0,100.5,99.7,99.9,100.7,2023-02-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-03,5879,monthly,97.7,98.1,97.8,97.2,98.6,2023-03-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-04,4355,monthly,99.3,100.1,99.3,98.9,99.7,2023-04-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-05,4536,monthly,98.8,98.3,98.6,98.8,100.1,2023-05-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-06,6118,monthly,100.9,100.7,100.6,101.4,101.2,2023-06-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-07,5472,monthly,101.8,101.1,102.0,102.0,102.0,2023-07-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-08,6032,monthly,103.2,102.8,102.9,103.8,103.1,2023-08-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-09,5808,monthly,101.4,100.7,101.3,102.0,101.0,2023-09-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-10,5717,monthly,102.0,101.0,101.9,102.5,102.4,2023-10-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-11,5652,monthly,101.2,100.9,101.2,101.5,101.4,2023-11-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2023-12,5446,monthly,100.5,99.5,100.5,101.1,101.0,2023-12-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-01,4272,monthly,100.0,99.5,99.9,100.2,100.5,2024-01-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-02,4734,monthly,99.7,98.4,99.8,100.4,99.8,2024-02-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-03,5534,monthly,100.6,99.7,100.5,100.9,102.1,2024-03-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-04,4804,monthly,100.2,98.6,100.1,101.0,101.1,2024-04-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-05,6113,monthly,101.2,99.6,101.4,101.9,102.1,2024-05-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-06,6120,monthly,103.3,101.1,103.0,104.9,104.1,2024-06-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-07,6613,monthly,103.3,101.1,103.3,104.9,102.9,2024-07-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-08,6997,monthly,105.4,103.3,105.2,107.2,105.0,2024-08-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-09,6214,monthly,103.8,102.3,103.8,104.9,102.9,2024-09-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-10,7428,monthly,104.3,103.0,104.2,105.4,104.0,2024-10-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-11,7213,monthly,105.3,103.6,105.6,106.3,103.9,2024-11-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2024-12,7014,monthly,105.3,104.4,105.2,106.5,103.5,2024-12-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-01,5296,monthly,104.6,103.6,104.9,105.7,102.0,2025-01-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-02,6238,monthly,105.1,103.3,105.3,106.7,103.2,2025-02-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-03,10533,monthly,108.6,105.0,108.7,111.0,109.2,2025-03-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-04,3445,monthly,101.3,101.5,102.0,101.1,97.7,2025-04-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-05,5368,monthly,104.3,103.1,104.7,105.5,101.5,2025-05-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-06,6378,monthly,104.7,103.5,105.2,105.7,102.0,2025-06-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-07,6696,monthly,105.9,104.1,106.4,107.4,103.4,2025-07-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-08,6767,monthly,107.2,105.3,107.9,108.8,103.7,2025-08-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-09,6058,monthly,107.1,105.8,107.6,108.6,102.8,2025-09-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-10,6550,monthly,107.8,106.2,108.7,109.2,103.0,2025-10-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-11,5768,monthly,109.0,107.3,109.7,110.8,104.2,2025-11-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2025-12,5502,monthly,108.2,106.4,109.0,109.8,103.6,2025-12-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2026-01,3944,monthly,108.0,105.9,108.9,110.1,102.8,2026-01-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2026-02,4219,monthly,109.2,107.2,110.2,111.0,103.8,2026-02-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2026-03,4330,monthly,108.3,106.3,109.6,110.1,101.8,2026-03-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2026-04,,monthly,108.7,106.5,109.9,110.3,103.3,2026-04-01
Yorkshire and The Humber,http://landregistry.data.gov.uk/id/region/yorkshire-and-the-humber,E12000003,2026-05,,monthly,108.8,107.0,110.1,110.4,102.5,2026-05-01
