"Name","URI","Region GSS code","Period","Sales volume","Reporting period","House price index All property types","House price index Detached houses","House price index Semi-detached houses","House price index Terraced houses","House price index Flats and maisonettes","Pivotable date"
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-03,81852,monthly,79.0,78.0,76.8,77.4,86.7,2018-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-04,71868,monthly,79.8,78.3,77.6,78.4,87.6,2018-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-05,81591,monthly,80.1,78.7,77.9,78.7,87.9,2018-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-06,96025,monthly,80.6,79.0,78.7,79.0,88.7,2018-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-07,89227,monthly,81.6,80.5,79.4,80.1,89.3,2018-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-08,102004,monthly,81.9,80.6,79.8,80.6,89.2,2018-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-09,83605,monthly,81.7,80.8,79.8,80.2,88.7,2018-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-10,92640,monthly,81.6,80.8,79.7,79.9,88.7,2018-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-11,99031,monthly,81.3,80.4,79.5,79.8,88.0,2018-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2018-12,83841,monthly,81.1,79.9,79.4,79.5,88.4,2018-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-01,65601,monthly,80.6,80.2,78.9,78.6,87.4,2019-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-02,67760,monthly,80.4,79.8,78.6,78.6,87.1,2019-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-03,78959,monthly,80.2,79.4,78.7,78.5,86.6,2019-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-04,73565,monthly,80.8,79.7,79.1,79.5,87.2,2019-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-05,82430,monthly,80.9,79.7,79.4,79.8,86.9,2019-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-06,84291,monthly,81.2,79.9,79.7,79.8,88.0,2019-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-07,89178,monthly,82.1,80.9,80.3,80.9,89.0,2019-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-08,95776,monthly,82.4,81.4,80.7,81.5,88.2,2019-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-09,84027,monthly,82.4,81.2,80.5,81.4,89.3,2019-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-10,90628,monthly,82.2,81.1,81.1,80.8,88.1,2019-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-11,93442,monthly,81.9,81.2,80.8,80.7,87.2,2019-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2019-12,84961,monthly,81.8,80.7,80.4,80.8,87.7,2019-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-01,68598,monthly,81.9,81.0,80.6,80.5,87.7,2020-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-02,67476,monthly,81.4,80.7,80.1,80.4,86.5,2020-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-03,69214,monthly,82.1,81.3,80.7,80.9,87.9,2020-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-04,28361,monthly,81.3,81.1,79.9,80.3,85.8,2020-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-05,36385,monthly,81.7,80.8,80.6,80.4,87.2,2020-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-06,53441,monthly,82.9,81.5,81.7,82.2,87.9,2020-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-07,63988,monthly,83.6,82.6,82.3,82.5,88.8,2020-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-08,67751,monthly,84.4,83.6,83.4,83.5,88.7,2020-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-09,78115,monthly,85.3,84.7,83.9,84.4,90.0,2020-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-10,97910,monthly,86.0,85.7,84.7,85.3,89.8,2020-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-11,96257,monthly,86.9,86.4,85.5,86.3,91.0,2020-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2020-12,104611,monthly,87.5,87.2,86.2,87.2,91.1,2020-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-01,84580,monthly,87.5,85.6,86.3,87.2,93.1,2021-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-02,104032,monthly,87.8,85.8,86.5,87.8,93.0,2021-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-03,148772,monthly,89.1,86.7,87.5,89.3,95.3,2021-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-04,96367,monthly,87.8,86.0,86.3,87.8,92.9,2021-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-05,86769,monthly,88.3,86.6,86.9,88.4,93.3,2021-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-06,183609,monthly,93.0,90.4,91.3,94.4,97.9,2021-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-07,70000,monthly,88.7,86.9,87.4,88.2,94.3,2021-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-08,88912,monthly,91.4,90.0,90.2,91.1,95.8,2021-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-09,142758,monthly,94.0,92.0,92.8,94.8,97.9,2021-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-10,71199,monthly,91.7,91.9,90.4,90.7,95.2,2021-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-11,84595,monthly,93.5,93.2,92.4,92.7,97.1,2021-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2021-12,91915,monthly,94.0,93.3,92.7,94.1,97.0,2021-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-01,70157,monthly,95.1,94.6,94.2,94.7,97.9,2022-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-02,78312,monthly,95.2,94.4,94.3,94.8,98.4,2022-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-03,89747,monthly,95.5,95.1,94.8,95.3,97.7,2022-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-04,82763,monthly,96.6,96.0,95.6,96.9,98.9,2022-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-05,82670,monthly,97.7,96.9,97.2,97.9,99.7,2022-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-06,86158,monthly,98.9,97.8,98.0,99.3,101.5,2022-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-07,92524,monthly,100.8,99.6,100.3,101.4,102.3,2022-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-08,95105,monthly,101.6,100.7,100.9,102.4,102.8,2022-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-09,95974,monthly,101.8,101.1,101.3,102.7,102.6,2022-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-10,91660,monthly,101.8,101.4,101.4,102.4,102.3,2022-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-11,93069,monthly,101.7,101.3,101.2,102.4,101.9,2022-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2022-12,87479,monthly,100.9,100.1,100.5,101.7,101.3,2022-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-01,60608,monthly,100.0,100.0,100.0,100.0,100.0,2023-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-02,59690,monthly,99.2,99.4,98.9,99.2,99.3,2023-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-03,70607,monthly,98.1,98.5,98.0,97.3,98.7,2023-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-04,52097,monthly,98.3,98.6,98.2,97.8,98.7,2023-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-05,56484,monthly,98.6,98.1,98.2,98.4,100.1,2023-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-06,70796,monthly,99.0,98.4,98.5,99.4,99.6,2023-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-07,65177,monthly,100.1,99.6,100.2,100.4,100.1,2023-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-08,72741,monthly,100.6,100.2,100.4,101.3,100.5,2023-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-09,71120,monthly,100.1,99.5,99.8,100.8,100.4,2023-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-10,68773,monthly,99.7,98.9,99.7,100.1,100.0,2023-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-11,67173,monthly,99.0,98.9,99.1,99.0,98.9,2023-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2023-12,64072,monthly,98.2,97.2,98.2,98.7,98.5,2023-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-01,51627,monthly,98.1,97.6,98.0,98.4,98.4,2024-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-02,56881,monthly,97.6,96.4,97.8,98.2,97.7,2024-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-03,66447,monthly,97.8,96.6,97.4,98.1,99.1,2024-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-04,60866,monthly,98.3,96.5,98.2,99.0,99.5,2024-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-05,73527,monthly,99.1,97.3,99.1,99.8,100.2,2024-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-06,71472,monthly,99.5,97.4,99.2,100.9,100.5,2024-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-07,79090,monthly,100.6,98.7,100.7,102.1,100.5,2024-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-08,86431,monthly,101.6,99.8,101.5,103.2,101.5,2024-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-09,77070,monthly,101.5,100.4,101.6,102.6,100.7,2024-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-10,89291,monthly,101.7,100.3,101.5,102.9,101.6,2024-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-11,86488,monthly,101.4,100.0,102.0,102.6,100.3,2024-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2024-12,78572,monthly,101.2,100.7,101.5,102.5,99.5,2024-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-01,66901,monthly,101.5,100.7,102.1,102.8,99.9,2025-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-02,74512,monthly,101.5,100.1,102.0,103.2,99.9,2025-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-03,134340,monthly,102.7,99.8,103.2,105.1,102.2,2025-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-04,44018,monthly,99.7,99.3,100.3,100.0,98.7,2025-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-05,65364,monthly,101.2,100.2,101.7,102.5,99.9,2025-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-06,75986,monthly,102.3,100.9,102.8,103.8,100.9,2025-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-07,81151,monthly,103.1,101.8,103.8,104.8,101.3,2025-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-08,82989,monthly,103.9,102.6,104.9,105.8,101.2,2025-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-09,73036,monthly,103.5,102.8,104.5,105.6,100.3,2025-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-10,81632,monthly,104.0,103.5,105.6,105.9,100.0,2025-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-11,70457,monthly,104.2,103.4,105.5,106.4,100.1,2025-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2025-12,66443,monthly,103.2,102.3,104.7,105.5,99.0,2025-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2026-01,50409,monthly,103.0,101.9,104.8,105.4,98.4,2026-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2026-02,49838,monthly,103.1,102.6,105.2,105.3,97.9,2026-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2026-03,52931,monthly,103.1,102.5,105.3,105.6,97.5,2026-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2026-04,,monthly,103.6,102.6,105.7,105.8,99.1,2026-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2026-05,,monthly,104.0,103.3,106.2,106.2,98.6,2026-05-01
